,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.28534339552448745,57.29839661670076,342.02473176550166,32.295806756669585,0,0,19.341755582605558,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
1,0.18509911234815002,107.96858611766963,985.4276282707947,33.65265988126445,0,0,12.520558245187864,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
2,0.22083862301313942,81.74112840140604,228.59578055768452,32.484368568921035,0,0,22.781133030610945,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
3,0.2403762911092808,35.73155704280867,-930.4532365210766,33.1714757287308,0,0,22.42137893262977,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
4,0.130437480330618,57.43241732677649,162.55698367689638,10.160533649579229,0,0,11.430282681002776,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
5,0.03619211082586688,33.74660058335498,-552.8140940052365,6.828117040880217,0,0,7.620400165048157,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
6,0.19925023962474517,170.19384155584393,-10.21848235007792,87.64447416847793,0,0,7.1157684226468625,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
7,0.22651674085895854,69.82497570712194,28.72527029719231,23.07991788558398,0,0,26.5044360514412,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
8,0.17479198273601246,21.67858092633087,-973.1949708804519,92.66085309666816,0,0,7.270670654746176,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
9,0.1640828013500648,118.1592497578965,1077.3180871210316,14.67922623819866,0,0,28.08538684119406,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
10,0.22356550897606933,26.9157859797629,59.12034964757913,86.77430006683785,0,0,11.236305975880505,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
11,0.04308723409113692,48.49937428855241,1032.4661743621205,87.19046687201008,0,0,9.907219243177877,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
