,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,frac_pol_2_comp,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.07590540715767513,95.91798841673452,0,79.86490867455993,39.361099082559996,0,0,21.151168362578456,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
1,0.2578725529709455,1.5616851172929125,0,52.72021293619339,4.234402125312355,0,0,27.710037531390984,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
2,0.3566037627035682,42.828232627318684,0,36.14586983220124,0.11330517131801214,0,0,34.156543077659336,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
3,0.35229422334501387,74.918281634033,0,45.60542112050672,30.2832719985519,0,0,23.46007204542665,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
4,0.11982589604223955,67.72268265213606,0,32.996304205239724,21.107347282561644,0,0,32.625310125068694,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
5,0.12719716959775854,121.79589769603395,0,16.993889611535227,33.82447612821143,0,0,46.639965759263745,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
6,0.29743338218721727,59.52912562993867,0,70.82122974304046,17.476718138772533,0,0,40.11765966383297,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
7,0.03176968835468157,4.400744938484566,0,17.230811178780097,6.0413807128667605,0,0,44.31369176387749,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
8,0.35326627062564414,116.36485175230456,0,16.2388643022037,8.818629571044394,0,0,18.332021879998486,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
9,0.07114916231814579,179.4465595717204,0,17.11915040720762,34.51662741506902,0,0,49.54544806735801,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
10,0.067245895518071,91.87784349683778,0,31.639258155135852,39.097843476298216,0,0,17.74340320873403,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
11,0.25488919234306595,62.020881527965535,0,60.54947374522915,24.58345032501652,0,0,32.419491267122034,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
12,0.2963910824932507,70.6033776608041,0,22.01767002468139,33.675261429205776,0,0,12.215650600734532,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
13,0.003555483185174291,57.73370597450702,0,91.62188456088933,20.9309802148182,0,0,27.79775799959584,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
14,0.1223581123824437,18.33567582875431,0,39.40690093831765,0.5634713481526107,0,0,34.388038490816456,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
15,0.3111783226122897,120.49590659299585,0,94.0696091078432,33.11174659838466,0,0,45.11937405100586,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
16,0.07411783794593425,27.033381250426928,0,14.767108199514617,33.03318581142145,0,0,37.68601694140905,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
17,0.20422367478992154,76.88472024326607,0,47.627800881679896,13.015610622364504,0,0,23.13688098482069,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
18,0.3841643759534624,45.58023309103758,0,63.08116281033372,2.1067248358744326,0,0,36.218269300053166,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
19,0.004114737418129018,146.41702129065337,0,12.953063705482222,4.856508086336377,0,0,49.60097640061317,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
20,0.19712093487286303,65.8817262306019,0,60.68368782643101,35.9149040340292,0,0,43.82105634157574,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
21,0.24160526667980511,126.11452341738847,0,14.20162806403939,14.401129932570052,0,0,48.68836434164487,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
22,0.05017031121895485,84.81182842407948,0,66.97432159535573,30.052128157706402,0,0,44.68214925401539,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
23,0.042779395902672344,108.32672300695012,0,38.1743289992577,6.677891958172513,0,0,14.623867110995697,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
24,0.27586881091103177,141.16016179585705,0,83.435497810852,15.419628175473076,0,0,30.64734851989634,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
25,0.338018245642857,158.4906496980019,0,55.864404075963776,7.181841833205799,0,0,11.814475800991223,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
26,0.3477656763719523,38.416761756631004,0,2.95967915155858,18.345422306523254,0,0,11.946026219864649,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
27,0.1499182664797889,174.585184260372,0,62.16087207739734,24.866916502697414,0,0,44.69097946641779,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
28,0.23148947624610205,78.15397649350442,0,15.418124133554343,17.70179019163606,0,0,6.861631160397354,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
29,0.10356042551085873,0.8802108627474325,0,37.235698173917584,0.9518350686544895,0,0,3.668672570955188,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
30,0.21682616053696308,4.082002151010373,0,37.400574552741986,27.8213917128321,0,0,40.73385829199739,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
31,0.28722552420361785,48.534338678877496,0,74.70648030032045,24.089430571610784,0,0,27.748145521641923,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
32,0.258009123016119,75.26351858108315,0,26.56347209649316,32.13141960537329,0,0,6.4091349701842155,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
33,0.12621393862148936,139.31089304036752,0,7.143454471559207,4.273431650373773,0,0,46.37551828527883,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
34,0.26696139800308344,18.153854587976625,0,21.07682739882236,35.80185022262461,0,0,29.06384133063751,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
35,0.023850278448876897,34.4038762913057,0,44.204941849578695,27.964111657993037,0,0,37.435556413816336,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
36,0.1141295560437211,56.907678167539515,0,58.98870597741313,32.159941862532264,0,0,47.44863292816138,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
37,0.24634193361206325,108.08991621608078,0,44.578408659956494,32.67443907351284,0,0,5.752814195759269,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
38,0.19638594091246722,124.87074005041592,0,30.527284679788927,11.051490767207625,0,0,24.603646380925518,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
39,0.33295332814816375,152.03704390417136,0,28.978441205055418,6.135485112769513,0,0,8.534960072803317,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
40,0.36925357741845777,60.597500599909566,0,13.44468591785502,6.111532319307595,0,0,8.460365093264208,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
41,0.22914660715165852,132.50663153936176,0,49.61386033505577,11.486611176483786,0,0,19.627372961660516,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
42,0.3038924363573874,102.8116811940889,0,33.69185748747825,36.501855598915924,0,0,7.764570618016846,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
43,0.3354326630878099,23.32759929457395,0,63.8229071053176,21.45685331109719,0,0,31.997187705511777,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
44,0.23731470593762521,144.84510129359955,0,42.66552625392488,38.93497502603125,0,0,37.93102510794213,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
45,0.3935216022617144,103.10858409491968,0,4.56018682744115,14.085738959622224,0,0,33.499614852587214,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
46,0.26690945730063304,15.24387608098156,0,77.077295123158,33.7391757518541,0,0,10.415324916889732,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
47,0.3767569703477852,81.1221897126394,0,54.13368339955302,4.952799481532207,0,0,3.973140427661767,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
