,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.2394473487330488,57.29839661670076,342.02473176550166,32.295806756669585,0,0,24.904004107636407,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
1,0.11855507590134308,107.96858611766963,985.4276282707947,33.65265988126445,0,0,29.97230343440237,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
2,0.14175132143590138,81.74112840140604,228.59578055768452,32.484368568921035,0,0,19.233903113197254,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
3,0.2278057320689209,35.73155704280867,-930.4532365210766,33.1714757287308,0,0,3.885022845541987,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
4,0.05551460592827884,57.43241732677649,162.55698367689638,10.160533649579229,0,0,17.707371384477327,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
5,0.3193236462190291,33.74660058335498,-552.8140940052365,6.828117040880217,0,0,28.445465259524564,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
6,0.3822649980645635,170.19384155584393,-10.21848235007792,87.64447416847793,0,0,5.4282354244311914,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
7,0.16947608336592232,69.82497570712194,28.72527029719231,23.07991788558398,0,0,28.091618850578275,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
8,0.06508608038390482,21.67858092633087,-973.1949708804519,92.66085309666816,0,0,9.498132265040399,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
9,0.02217528510756884,118.1592497578965,1077.3180871210316,14.67922623819866,0,0,28.70792818388952,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
10,0.1258909058107558,26.9157859797629,59.12034964757913,86.77430006683785,0,0,8.941968642088314,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
11,0.29210533264741523,48.49937428855241,1032.4661743621205,87.19046687201008,0,0,3.71965829977,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
12,0.12638309132202458,174.76822696351437,-66.6133505522846,93.14413315402788,0,0,10.220783054426754,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
13,0.04904086303560177,134.50267350254333,-926.9789891119651,58.98036315041993,0,0,14.283301504106454,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
14,0.31296724432010514,80.94168937168192,242.71806800519425,51.94137002900312,0,0,27.53416682215682,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
15,0.29941083873941843,126.99950738152657,-472.4684139925025,80.78633298557587,0,0,20.909264121331542,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
16,0.03959712936732874,60.915944316521184,586.3806545837128,33.28835232670594,0,0,27.994278423497455,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
17,0.37423591220816316,173.2327972130191,937.7923620378037,33.96602712235195,0,0,20.20946574066032,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
18,0.3537943179131258,79.65548534725603,-122.80104878638338,46.7116225022978,0,0,10.011484820530235,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
19,0.12333109907552069,111.28449477157791,-357.1434286543807,72.13786224170441,0,0,10.335263504585583,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
20,0.3228490128157437,77.09775058331826,315.62882297577494,78.25899439244859,0,0,8.276133698185818,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
21,0.3824373505709867,11.058471595605708,-366.71432406505505,30.968126787578726,0,0,8.539853764293909,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
22,0.2614316669542307,76.88097260087979,927.4346592763209,16.536284196942226,0,0,21.642281042979825,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
23,0.2510959380503206,24.024537288323845,-378.4994431830038,46.29876717346233,0,0,10.090980415251284,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
24,0.1975641205774545,69.22662355792534,108.03720573798023,59.82643312493728,0,0,9.57606874264504,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
25,0.2831308922293541,61.044995758154805,83.87974671649704,54.32939094256071,0,0,29.96373861139818,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
26,0.2780945952746751,149.88497975699255,-650.9463228642958,75.60447028810431,0,0,11.238578451459,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
