,frac_pol,psi0_deg,psi0_2_deg,RM_screen_radm2,RM_screen_2_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,frac_pol_2_comp,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.11690843109016132,123.23257236769712,62.95585814364113,936.014611057012,308.3496669028991,85.87866773264444,95.45196361355679,0,0.22131063743963558,29.995570673055887,two_component,1354,9431,42235,43209,3232,93321
1,0.1137776383305285,13.320851287915351,47.91854029700425,179.17685210970103,1016.3097602528064,43.21336853226342,34.541939045212594,0,0.1703026954690625,24.24364237529242,two_component,1354,9431,42235,43209,3232,93321
2,0.08444388907257266,106.08356524142522,65.18209729989285,674.1179221069071,-166.70731281578037,80.72706782365961,7.569459298792237,0,0.14214256704971173,15.991462691365575,two_component,1354,9431,42235,43209,3232,93321
3,0.21605221837074343,166.82435628465248,70.6547502601182,-403.08671013150934,-77.17528694483997,56.97011836131246,85.51830182662913,0,0.24353291986130984,44.48681187502125,two_component,1354,9431,42235,43209,3232,93321
4,0.04942444220518177,119.62252107666887,77.3555325352657,-214.85314636999908,-1028.5204081893435,41.48530506192106,33.33335200515409,0,0.31345956076433457,27.125578370305604,two_component,1354,9431,42235,43209,3232,93321
5,0.3320274555963812,45.77345880087524,141.94461060382406,-294.01114733259953,-416.104119115717,38.90396486471582,19.254699027769963,0,0.10411379296505865,47.914750757801826,two_component,1354,9431,42235,43209,3232,93321
6,0.25819539190993857,86.07122126273057,54.227195940986235,939.8122899424084,36.06498541457131,65.35255697850366,7.020597166543077,0,0.2155570033491093,32.48367021814914,two_component,1354,9431,42235,43209,3232,93321
7,0.04365084412064191,90.76485117536008,37.83035756980957,-807.1179514929069,24.90899049952168,7.280332673438758,15.10725701727155,0,0.23580380568721704,48.29708962496633,two_component,1354,9431,42235,43209,3232,93321
8,0.2792161963991636,87.83368081914985,43.121832702520436,-558.2948436113045,-127.11379093648509,88.1694556631917,42.33677630781438,0,0.24318016845860943,26.321799173531428,two_component,1354,9431,42235,43209,3232,93321
9,0.24179431393626846,107.10414296074705,81.26653346645598,-923.5586855345887,-247.75759042673621,88.73173784391267,41.87677692064885,0,0.39610452459156514,27.685663402747622,two_component,1354,9431,42235,43209,3232,93321
10,0.05366165951177874,80.32572787453745,115.77809918694213,-155.29279859876647,-762.1015090707967,28.93168589335305,30.59435230215693,0,0.13728258237710303,8.180856279154654,two_component,1354,9431,42235,43209,3232,93321
11,0.3087475607635043,28.24525542085563,52.84913878784496,958.1421880202988,198.83485868620915,91.98498474194119,44.79615764541861,0,0.3765341957559099,46.98678792032104,two_component,1354,9431,42235,43209,3232,93321
12,0.2960808159594537,10.523267604587783,33.056009306067565,-521.9791727506895,355.46482838174506,41.900146005289045,2.9191988043559403,0,0.02263440962128545,33.738559611482245,two_component,1354,9431,42235,43209,3232,93321
13,0.1834200472724619,127.69245009997881,164.68360042623524,-509.1359286153777,446.7706456797557,70.39020369073053,8.867546215630457,0,0.3133329643419377,35.28258891305018,two_component,1354,9431,42235,43209,3232,93321
14,0.10254730644407332,175.07338383072113,35.45142816839983,-94.26376073065353,-1067.0511295178967,88.42115608293261,76.54667352349703,0,0.29063653832570474,45.041346169435876,two_component,1354,9431,42235,43209,3232,93321
15,0.22424350340908678,178.21010282458428,79.52630519534908,-54.10963628966647,941.4582707873135,40.14955984603209,24.689142045702365,0,0.11099461507463593,12.225992080686776,two_component,1354,9431,42235,43209,3232,93321
16,0.2974107262373888,76.54995388712928,82.77076197763274,-54.127543621199266,-15.817249896583917,96.91062469911671,63.71040696353391,0,0.18346976534254597,17.023698418488067,two_component,1354,9431,42235,43209,3232,93321
17,0.17106483076297307,27.98121683072313,153.11312652898093,-179.08436878742066,246.1693067487729,71.9534601064369,10.97605749527659,0,0.1630212672788998,14.987600574027315,two_component,1354,9431,42235,43209,3232,93321
18,0.009069736798623652,22.7752454889384,134.15049372091005,-593.8184744085053,899.5197379779231,89.63624908961756,18.735146308058926,0,0.1816761342470574,12.954478481705817,two_component,1354,9431,42235,43209,3232,93321
19,0.03899703231865986,156.00824479854748,152.95939763498157,336.53965642958565,-586.199580538948,64.75047599279964,39.8246150695076,0,0.29042349411358204,27.534771997054722,two_component,1354,9431,42235,43209,3232,93321
20,0.23039748285636602,158.69096037396963,3.6270748756114712,1005.862819151499,201.39903544347203,36.6049472216903,52.16988095256909,0,0.16768749069862637,35.06995268693182,two_component,1354,9431,42235,43209,3232,93321
21,0.08892815378663821,75.09950106163882,66.935339277436,956.679484187805,177.4208471313782,87.55138770893518,75.03074587118829,0,0.35976361810601604,19.83677762479064,two_component,1354,9431,42235,43209,3232,93321
22,0.19707635548626684,28.744472038843313,151.06587494399136,456.54129701573834,-607.2946342216866,93.23141786968668,93.13594517903698,0,0.37258753226202207,25.02162922422516,two_component,1354,9431,42235,43209,3232,93321
23,0.12315542659693514,154.2507833443542,32.48210099748904,283.09883855769385,133.7582914731115,26.50349669247292,23.555390060932744,0,0.005055349397711226,24.09448703961968,two_component,1354,9431,42235,43209,3232,93321
24,0.3342844090624225,63.50869815794832,18.425442827798253,437.3930364247499,-564.5549430690672,14.249208075259126,70.51610170475165,0,0.24302190919942243,16.289490401481594,two_component,1354,9431,42235,43209,3232,93321
25,0.20763261644254047,107.2169300666388,110.35017022974505,377.78219473803506,-883.7058818938297,93.4536562210141,9.308318703883273,0,0.29153420616961556,19.542050837907013,two_component,1354,9431,42235,43209,3232,93321
26,0.02790473403044021,156.55970277549298,150.23408045897924,-154.07672427116063,1004.2483827779665,55.14123910061036,45.39629049163189,0,0.05418420513562926,24.240627974069962,two_component,1354,9431,42235,43209,3232,93321
