,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.004487923323709122,57.29839661670076,342.02473176550166,32.295806756669585,24.930112685747304,0,24.145857578104,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
1,0.05056638277538445,107.96858611766963,985.4276282707947,33.65265988126445,6.587757416849045,0,18.681676790007778,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
2,0.05142640228157962,81.74112840140604,228.59578055768452,32.484368568921035,10.47021560121892,0,32.38804453496542,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
3,0.1423867731457163,35.73155704280867,-930.4532365210766,33.1714757287308,3.351601539418898,0,28.58074744861186,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
4,0.39266699697178664,57.43241732677649,162.55698367689638,10.160533649579229,13.137663580994221,0,21.432066842002012,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
5,0.12734693253685467,33.74660058335498,-552.8140940052365,6.828117040880217,30.598457653067427,0,46.71874822622137,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
6,0.1477344514268361,170.19384155584393,-10.21848235007792,87.64447416847793,4.029639252942402,0,10.73138645198972,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
7,0.36635821058408957,69.82497570712194,28.72527029719231,23.07991788558398,23.85683719266497,0,3.2959946747548745,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
8,0.15387450205380213,21.67858092633087,-973.1949708804519,92.66085309666816,39.91222038032437,0,21.684817119229212,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
9,0.12614565134109684,118.1592497578965,1077.3180871210316,14.67922623819866,35.30232483186721,0,28.793663603289037,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
10,0.3323488533672223,26.9157859797629,59.12034964757913,86.77430006683785,18.225331587098935,0,33.639902096602654,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
11,0.1945190938127323,48.49937428855241,1032.4661743621205,87.19046687201008,5.707281298839922,0,17.3800518238451,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
12,0.21520765137092737,174.76822696351437,-66.6133505522846,93.14413315402788,33.0507034392421,0,6.571674599753903,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
13,0.23058133933635974,134.50267350254333,-926.9789891119651,58.98036315041993,8.324908704374957,0,19.252113358383667,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
14,0.3089486766953057,80.94168937168192,242.71806800519425,51.94137002900312,1.4756236443210062,0,49.81828956478264,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
15,0.005466189165841746,126.99950738152657,-472.4684139925025,80.78633298557587,15.967431572174263,0,23.049167200908087,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
16,0.14202799909207425,60.915944316521184,586.3806545837128,33.28835232670594,3.8226489902022927,0,13.951439108280171,mixedslab_unif_fg,1354,9431,42235,43209,3232,93321
