,frac_pol,psi0_deg,RM_screen_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.19763090316309068,57.29839661670076,342.02473176550166,32.295806756669585,0,0,12.410277864428643,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
1,0.274564476742782,107.96858611766963,985.4276282707947,33.65265988126445,0,0,22.97158908770642,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
2,0.1591893745887312,81.74112840140604,228.59578055768452,32.484368568921035,0,0,36.82453162926583,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
3,0.30556667578074825,35.73155704280867,-930.4532365210766,33.1714757287308,0,0,27.558722920492364,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
4,0.11605731371764685,57.43241732677649,162.55698367689638,10.160533649579229,0,0,10.674632172139793,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
5,0.2574800775870182,33.74660058335498,-552.8140940052365,6.828117040880217,0,0,15.2971127832876,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
6,0.20486170040977394,170.19384155584393,-10.21848235007792,87.64447416847793,0,0,40.255242323884644,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
7,0.38594875329981493,69.82497570712194,28.72527029719231,23.07991788558398,0,0,46.292762989419906,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
8,0.08940572666640129,21.67858092633087,-973.1949708804519,92.66085309666816,0,0,4.163841552740321,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
9,0.1178008473413666,118.1592497578965,1077.3180871210316,14.67922623819866,0,0,41.68080165585803,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
10,0.1033749389145293,26.9157859797629,59.12034964757913,86.77430006683785,0,0,10.402091545022248,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
11,0.18912662949113093,48.49937428855241,1032.4661743621205,87.19046687201008,0,0,27.415812232481635,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
12,0.09804865743264414,174.76822696351437,-66.6133505522846,93.14413315402788,0,0,22.319682611775765,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
13,0.03910360757047848,134.50267350254333,-926.9789891119651,58.98036315041993,0,0,43.75411699669467,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
14,0.17077815277313463,80.94168937168192,242.71806800519425,51.94137002900312,0,0,6.205367724126764,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
15,0.3741876108009368,126.99950738152657,-472.4684139925025,80.78633298557587,0,0,14.00060968264018,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
16,0.35880766775042294,60.915944316521184,586.3806545837128,33.28835232670594,0,0,48.82203527753792,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
17,0.13644850449455664,173.2327972130191,937.7923620378037,33.96602712235195,0,0,47.973110172987134,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
18,0.007020674605612162,79.65548534725603,-122.80104878638338,46.7116225022978,0,0,21.468343008701492,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
19,0.2128601547045996,111.28449477157791,-357.1434286543807,72.13786224170441,0,0,14.891111689693362,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
20,0.011063683328309995,77.09775058331826,315.62882297577494,78.25899439244859,0,0,17.862613160964642,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
21,0.04755946388431269,11.058471595605708,-366.71432406505505,30.968126787578726,0,0,15.13737964474509,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
22,0.08997485596773158,76.88097260087979,927.4346592763209,16.536284196942226,0,0,33.85830242233972,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
23,0.017023099730643854,24.024537288323845,-378.4994431830038,46.29876717346233,0,0,44.40308572309786,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
24,0.12632477620383936,69.22662355792534,108.03720573798023,59.82643312493728,0,0,29.949418524033796,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
25,0.19530858839221252,61.044995758154805,83.87974671649704,54.32939094256071,0,0,5.221471850681988,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
26,0.07438013633276161,149.88497975699255,-650.9463228642958,75.60447028810431,0,0,20.043894549150814,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
27,0.047842590153605216,6.938019115163101,563.0787452558993,83.6004704624582,0,0,5.15532674544926,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
28,0.09088637786710917,54.93630897155622,626.6880580787383,5.252655572248779,0,0,14.475239803931819,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
29,0.35935196573562594,2.60981945431485,661.9976031020587,99.12184165236074,0,0,6.920669333569556,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
30,0.08582598289150126,44.882416013504134,1062.455273473303,62.89970006491807,0,0,31.097385761908775,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
31,0.29191961240128744,35.78045914791,638.0903452889381,72.25687468663637,0,0,21.38861244169812,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
32,0.042670951803735285,173.09689816222462,-944.4478999411273,27.03521389350291,0,0,18.33591880490448,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
33,0.17057079604098063,92.44066294962582,-304.25991826550535,71.34738880251494,0,0,40.52574401733606,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
34,0.169443888755337,168.30258878599065,-412.7310243260663,79.35559120810323,0,0,25.24996632169944,burnslab_unif_fg,1354,9431,42235,43209,3232,93321
