,frac_pol,psi0_deg,psi0_2_deg,RM_screen_radm2,RM_screen_2_radm2,RM_src_radm2,sigma_RM_2,sigmaRM_FG,frac_pol_2_comp,SNR,model,frac_pol_seed,RM_screen_seed,RM_source_seed,sigmaRM_seed,sigma_FG_seed,psi0_seed
0,0.26279264225884635,162.0143581265055,0,-445.73745972093354,0,0,9.414417343795224,0,0,29.737556517400186,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
1,0.0019515614301279971,7.913064219533831,0,728.8103781582522,0,0,56.44597281829925,0,0,17.118723294794627,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
2,0.08178015515949533,100.11474274008833,0,-923.8284267793535,0,0,17.726043841709565,0,0,38.19076268331831,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
3,0.43065510653338385,21.92828458297881,0,-389.94088950251,0,0,20.640383544835977,0,0,47.318909407542954,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
4,0.2908715269454353,92.5290827368623,0,959.5574704195737,0,0,5.264343262059742,0,0,11.688335780980005,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
5,0.2373990660481906,19.324763127416816,0,413.92565811917575,0,0,33.19642540849082,0,0,34.89908399307633,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
6,0.3138019686744499,92.691012637145,0,403.0708665522502,0,0,50.62474104008358,0,0,48.430657304547324,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
7,0.43686190055424806,174.3442564063144,0,-945.6179640887084,0,0,53.22518400898048,0,0,11.126507994920871,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
8,0.06310311833076701,18.455222572270532,0,-194.70184615232063,0,0,31.56276085227895,0,0,10.207579543714319,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
9,0.3798536937770221,53.590007604944574,0,-740.118600326753,0,0,0.03128517027711518,0,0,24.760241737614002,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
10,0.31150948049567057,123.59677299210506,0,161.8753221314946,0,0,3.8970656970474282,0,0,27.456820225340326,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
11,0.4886767373567295,88.08934299671063,0,1048.9669561537012,0,0,58.198383016496535,0,0,10.130998532802039,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
12,0.22909499152080953,8.485869798812267,0,-356.37082750734305,0,0,16.078206523422033,0,0,13.396066528102534,unif_screen_lin_fg,1354,9431,42235,43209,3232,93321
